1,1,810,170,180,490,-1,-1,-1,-1,-1
2,1,810,169,180,490,-1,-1,-1,-1,-1
3,1,810,169,180,490,-1,-1,-1,-1,-1
4,1,810,169,180,490,-1,-1,-1,-1,-1
5,1,810,169,180,490,-1,-1,-1,-1,-1
6,1,810,169,180,490,-1,-1,-1,-1,-1
7,1,810,168,180,490,-1,-1,-1,-1,-1
8,1,810,168,180,490,-1,-1,-1,-1,-1
9,1,810,168,180,490,-1,-1,-1,-1,-1
10,1,810,168,180,490,-1,-1,-1,-1,-1
11,1,810,168,180,490,-1,-1,-1,-1,-1
12,1,810,167,180,490,-1,-1,-1,-1,-1
13,1,810,167,180,490,-1,-1,-1,-1,-1
14,1,810,167,180,490,-1,-1,-1,-1,-1
15,1,810,167,180,490,-1,-1,-1,-1,-1
16,1,810,167,180,490,-1,-1,-1,-1,-1
17,1,810,166,180,490,-1,-1,-1,-1,-1
18,1,810,166,180,490,-1,-1,-1,-1,-1
19,1,810,166,180,490,-1,-1,-1,-1,-1
20,1,810,166,180,490,-1,-1,-1,-1,-1
21,1,810,166,180,490,-1,-1,-1,-1,-1
22,1,810,165,180,490,-1,-1,-1,-1,-1
23,1,810,165,180,490,-1,-1,-1,-1,-1
24,1,810,165,180,490,-1,-1,-1,-1,-1
25,1,810,165,180,490,-1,-1,-1,-1,-1
26,1,810,165,180,490,-1,-1,-1,-1,-1
27,1,810,164,180,490,-1,-1,-1,-1,-1
28,1,810,164,180,490,-1,-1,-1,-1,-1
29,1,810,164,180,490,-1,-1,-1,-1,-1
30,1,810,164,180,490,-1,-1,-1,-1,-1
31,1,809,164,181,491,-1,-1,-1,-1,-1
32,1,808,163,182,492,-1,-1,-1,-1,-1
33,1,808,163,183,493,-1,-1,-1,-1,-1
34,1,807,163,184,494,-1,-1,-1,-1,-1
35,1,806,163,185,495,-1,-1,-1,-1,-1
36,1,806,163,186,496,-1,-1,-1,-1,-1
37,1,805,162,187,497,-1,-1,-1,-1,-1
38,1,805,162,188,498,-1,-1,-1,-1,-1
39,1,804,162,189,499,-1,-1,-1,-1,-1
40,1,803,162,190,500,-1,-1,-1,-1,-1
41,1,803,162,191,501,-1,-1,-1,-1,-1
42,1,802,161,192,502,-1,-1,-1,-1,-1
43,1,802,161,193,503,-1,-1,-1,-1,-1
44,1,801,161,194,504,-1,-1,-1,-1,-1
45,1,800,161,195,505,-1,-1,-1,-1,-1
46,1,800,161,196,506,-1,-1,-1,-1,-1
47,1,799,160,197,507,-1,-1,-1,-1,-1
48,1,799,160,198,508,-1,-1,-1,-1,-1
49,1,798,160,199,509,-1,-1,-1,-1,-1
50,1,797,160,200,510,-1,-1,-1,-1,-1
51,1,797,160,201,511,-1,-1,-1,-1,-1
52,1,796,159,202,512,-1,-1,-1,-1,-1
53,1,796,159,203,513,-1,-1,-1,-1,-1
54,1,795,159,204,514,-1,-1,-1,-1,-1
55,1,794,159,205,515,-1,-1,-1,-1,-1
56,1,794,159,206,516,-1,-1,-1,-1,-1
57,1,793,158,207,517,-1,-1,-1,-1,-1
58,1,793,158,208,518,-1,-1,-1,-1,-1
59,1,792,158,209,519,-1,-1,-1,-1,-1
60,1,791,158,210,520,-1,-1,-1,-1,-1
61,1,791,158,211,521,-1,-1,-1,-1,-1
62,1,790,157,212,522,-1,-1,-1,-1,-1
63,1,790,157,213,523,-1,-1,-1,-1,-1
64,1,789,157,214,524,-1,-1,-1,-1,-1
65,1,788,157,215,525,-1,-1,-1,-1,-1
66,1,788,157,216,526,-1,-1,-1,-1,-1
67,1,787,156,217,527,-1,-1,-1,-1,-1
68,1,787,156,218,528,-1,-1,-1,-1,-1
69,1,786,156,219,529,-1,-1,-1,-1,-1
70,1,785,156,220,530,-1,-1,-1,-1,-1
71,1,785,156,221,533,-1,-1,-1,-1,-1
72,1,784,155,222,536,-1,-1,-1,-1,-1
73,1,784,155,223,539,-1,-1,-1,-1,-1
74,1,783,155,224,542,-1,-1,-1,-1,-1
75,1,782,155,225,545,-1,-1,-1,-1,-1
76,1,782,155,226,548,-1,-1,-1,-1,-1
77,1,781,154,227,551,-1,-1,-1,-1,-1
78,1,781,154,228,554,-1,-1,-1,-1,-1
79,1,780,154,229,557,-1,-1,-1,-1,-1
80,1,779,154,230,560,-1,-1,-1,-1,-1
81,1,779,154,231,563,-1,-1,-1,-1,-1
82,1,778,153,232,566,-1,-1,-1,-1,-1
83,1,778,153,233,569,-1,-1,-1,-1,-1
84,1,777,153,234,572,-1,-1,-1,-1,-1
85,1,776,153,235,575,-1,-1,-1,-1,-1
86,1,776,153,236,578,-1,-1,-1,-1,-1
87,1,775,152,237,581,-1,-1,-1,-1,-1
88,1,775,152,238,584,-1,-1,-1,-1,-1
89,1,774,152,239,587,-1,-1,-1,-1,-1
90,1,773,152,240,590,-1,-1,-1,-1,-1
91,1,773,152,241,593,-1,-1,-1,-1,-1
