0,2,1720,640,120,376,-1,-1,-1,-1,-1
1,2,1712,640,120,375,-1,-1,-1,-1,-1
2,2,1704,640,120,375,-1,-1,-1,-1,-1
3,2,1696,640,120,374,-1,-1,-1,-1,-1
4,2,1688,640,120,374,-1,-1,-1,-1,-1
5,2,1680,640,120,374,-1,-1,-1,-1,-1
6,2,1672,640,120,373,-1,-1,-1,-1,-1
7,2,1664,640,120,373,-1,-1,-1,-1,-1
8,2,1656,640,120,372,-1,-1,-1,-1,-1
9,2,1648,640,120,372,-1,-1,-1,-1,-1
10,2,1640,641,120,372,-1,-1,-1,-1,-1
11,2,1632,641,120,371,-1,-1,-1,-1,-1
12,2,1624,641,120,371,-1,-1,-1,-1,-1
13,2,1616,641,120,370,-1,-1,-1,-1,-1
14,2,1608,641,120,370,-1,-1,-1,-1,-1
15,2,1600,641,120,370,-1,-1,-1,-1,-1
16,2,1592,641,120,369,-1,-1,-1,-1,-1
17,2,1584,641,120,369,-1,-1,-1,-1,-1
18,2,1576,641,120,368,-1,-1,-1,-1,-1
19,2,1568,641,120,368,-1,-1,-1,-1,-1
20,2,1560,642,120,368,-1,-1,-1,-1,-1
21,2,1552,642,120,367,-1,-1,-1,-1,-1
22,2,1544,642,120,367,-1,-1,-1,-1,-1
23,2,1536,642,120,366,-1,-1,-1,-1,-1
24,2,1528,642,120,366,-1,-1,-1,-1,-1
25,2,1520,642,120,366,-1,-1,-1,-1,-1
26,2,1512,642,120,365,-1,-1,-1,-1,-1
27,2,1504,642,120,365,-1,-1,-1,-1,-1
28,2,1496,642,120,364,-1,-1,-1,-1,-1
29,2,1488,642,120,364,-1,-1,-1,-1,-1
30,2,1480,643,120,364,-1,-1,-1,-1,-1
31,2,1472,643,120,363,-1,-1,-1,-1,-1
32,2,1464,643,120,363,-1,-1,-1,-1,-1
33,2,1456,643,120,362,-1,-1,-1,-1,-1
34,2,1448,643,120,362,-1,-1,-1,-1,-1
35,2,1440,643,120,362,-1,-1,-1,-1,-1
36,2,1432,643,120,361,-1,-1,-1,-1,-1
37,2,1424,643,120,361,-1,-1,-1,-1,-1
38,2,1416,643,120,360,-1,-1,-1,-1,-1
39,2,1408,643,120,360,-1,-1,-1,-1,-1
40,2,1400,644,120,360,-1,-1,-1,-1,-1
41,2,1391,644,120,359,-1,-1,-1,-1,-1
42,2,1382,644,120,359,-1,-1,-1,-1,-1
43,2,1373,644,120,358,-1,-1,-1,-1,-1
44,2,1364,644,120,358,-1,-1,-1,-1,-1
45,1,0,640,120,376,-1,-1,-1,-1,-1
45,2,1355,644,120,358,-1,-1,-1,-1,-1
46,1,6,640,120,376,-1,-1,-1,-1,-1
46,2,1346,644,120,357,-1,-1,-1,-1,-1
47,1,12,640,120,376,-1,-1,-1,-1,-1
47,2,1337,644,120,357,-1,-1,-1,-1,-1
48,1,18,640,120,376,-1,-1,-1,-1,-1
48,2,1328,644,120,356,-1,-1,-1,-1,-1
49,1,24,640,120,377,-1,-1,-1,-1,-1
49,2,1319,644,120,356,-1,-1,-1,-1,-1
50,1,30,640,120,377,-1,-1,-1,-1,-1
50,2,1310,645,120,356,-1,-1,-1,-1,-1
51,1,36,640,120,377,-1,-1,-1,-1,-1
51,2,1301,645,120,355,-1,-1,-1,-1,-1
52,1,42,640,120,378,-1,-1,-1,-1,-1
52,2,1292,645,120,355,-1,-1,-1,-1,-1
53,1,48,640,120,378,-1,-1,-1,-1,-1
53,2,1283,645,120,354,-1,-1,-1,-1,-1
54,1,54,640,120,378,-1,-1,-1,-1,-1
54,2,1274,645,120,354,-1,-1,-1,-1,-1
55,1,60,640,120,379,-1,-1,-1,-1,-1
55,2,1265,645,120,354,-1,-1,-1,-1,-1
56,1,66,640,120,379,-1,-1,-1,-1,-1
56,2,1256,645,120,353,-1,-1,-1,-1,-1
57,1,72,640,120,379,-1,-1,-1,-1,-1
57,2,1247,645,120,353,-1,-1,-1,-1,-1
58,1,78,640,120,379,-1,-1,-1,-1,-1
58,2,1238,645,120,352,-1,-1,-1,-1,-1
59,1,84,640,120,380,-1,-1,-1,-1,-1
59,2,1229,645,120,352,-1,-1,-1,-1,-1
60,1,90,640,120,380,-1,-1,-1,-1,-1
60,2,1220,646,120,352,-1,-1,-1,-1,-1
61,1,96,640,120,380,-1,-1,-1,-1,-1
61,2,1211,646,120,351,-1,-1,-1,-1,-1
62,1,102,640,120,381,-1,-1,-1,-1,-1
62,2,1202,646,120,351,-1,-1,-1,-1,-1
63,1,108,640,120,381,-1,-1,-1,-1,-1
63,2,1193,646,120,350,-1,-1,-1,-1,-1
64,1,114,640,120,381,-1,-1,-1,-1,-1
64,2,1184,646,120,350,-1,-1,-1,-1,-1
65,1,120,640,120,382,-1,-1,-1,-1,-1
65,2,1175,646,120,350,-1,-1,-1,-1,-1
66,1,126,640,120,382,-1,-1,-1,-1,-1
66,2,1166,646,120,349,-1,-1,-1,-1,-1
67,1,132,640,120,382,-1,-1,-1,-1,-1
67,2,1157,646,120,349,-1,-1,-1,-1,-1
68,1,138,640,120,382,-1,-1,-1,-1,-1
68,2,1148,646,120,348,-1,-1,-1,-1,-1
69,1,144,640,120,383,-1,-1,-1,-1,-1
69,2,1139,646,120,348,-1,-1,-1,-1,-1
70,1,150,640,120,383,-1,-1,-1,-1,-1
70,2,1130,647,120,348,-1,-1,-1,-1,-1
71,1,156,640,120,383,-1,-1,-1,-1,-1
71,2,1121,647,120,347,-1,-1,-1,-1,-1
72,1,162,640,120,384,-1,-1,-1,-1,-1
72,2,1112,647,120,347,-1,-1,-1,-1,-1
73,1,168,640,120,384,-1,-1,-1,-1,-1
73,2,1103,647,120,346,-1,-1,-1,-1,-1
74,1,174,640,120,384,-1,-1,-1,-1,-1
74,2,1094,647,120,346,-1,-1,-1,-1,-1
75,1,180,640,120,385,-1,-1,-1,-1,-1
75,2,1085,647,120,346,-1,-1,-1,-1,-1
76,1,186,640,120,385,-1,-1,-1,-1,-1
